"Hora","Date","favorite_count","retweet_count"
13,2016-11-23,0,0
12,2016-11-23,1,2
10,2016-11-23,0,4
10,2016-11-23,0,1
10,2016-11-23,0,1
10,2016-11-23,0,3
11,2016-11-21,0,1
10,2016-11-21,0,2
10,2016-11-21,0,3
10,2016-11-21,0,3
12,2016-11-18,4,1
10,2016-11-18,0,1
9,2016-11-18,0,1
13,2016-11-17,0,0
13,2016-11-17,6,3
13,2016-11-17,0,1
11,2021-02-09,5,1
15,2021-02-08,3,0
10,2021-02-08,0,5
12,2021-02-05,3,0
12,2021-02-05,0,3
14,2021-02-10,1,1
14,2021-02-09,6,1
13,2021-02-09,0,19
7,2021-02-12,0,3
13,2021-02-11,0,23
13,2021-02-11,10,3
12,2021-02-11,0,1
12,2021-02-11,0,4
15,2021-02-12,0,0
7,2021-02-16,0,6
12,2021-02-15,10,9
10,2021-02-16,0,68
10,2021-02-16,0,2
9,2021-02-19,0,1
9,2021-02-19,0,0
11,2021-02-18,1,1
11,2021-02-18,2,0
10,2021-02-18,0,0
10,2021-02-18,0,0
14,2021-02-17,1,1
14,2021-02-17,4,0
11,2021-02-17,2,1
10,2021-02-17,0,5
11,2021-02-25,1,1
11,2021-02-25,0,0
14,2021-02-24,0,3
13,2021-02-24,0,0
13,2021-02-24,0,0
12,2021-02-24,0,3
9,2021-02-24,2,0
14,2021-02-23,4,0
14,2021-02-23,2,0
15,2021-02-22,3,1
9,2021-02-20,2,1
13,2021-02-19,9,0
12,2021-02-19,6,1
11,2021-03-04,2,0
16,2021-03-03,0,2
15,2021-03-03,0,4
13,2021-03-03,0,2
13,2021-03-03,0,5
11,2021-03-03,7,1
11,2021-03-03,12,3
14,2021-03-02,0,2
15,2021-03-01,0,10
14,2021-03-01,3,0
11,2021-03-01,5,0
11,2021-03-01,3,0
9,2021-03-01,0,1
11,2021-02-26,1,0
11,2021-02-26,3,0
9,2021-02-26,2,0
9,2021-02-26,0,0
15,2021-02-25,2,0
12,2021-02-25,0,2
10,2021-03-12,4,1
8,2021-03-12,0,0
17,2021-03-11,0,0
14,2021-03-11,6,2
14,2021-03-11,4,1
12,2021-03-11,4,0
10,2021-03-11,0,4
14,2021-03-10,0,8
13,2021-03-10,10,4
13,2021-03-10,5,2
12,2021-03-10,1,0
15,2021-03-09,1,0
14,2021-03-09,2,0
11,2021-03-08,5,1
11,2021-03-08,0,5
11,2021-03-08,11,3
11,2021-03-08,3,0
15,2021-03-05,3,0
15,2021-03-05,2,0
13,2021-03-05,0,16
10,2021-03-16,2,0
14,2021-03-15,3,1
14,2021-03-15,0,0
12,2021-03-15,6,1
12,2021-03-15,3,1
11,2021-03-13,3,0
12,2021-03-21,2,1
11,2021-03-21,1,0
11,2021-03-19,2,0
11,2021-03-19,4,2
12,2021-03-18,7,3
9,2021-03-18,0,1
8,2021-03-18,4,0
15,2021-03-17,0,0
10,2021-03-17,1,0
15,2021-03-16,2,0
15,2021-03-16,2,0
15,2021-03-16,3,1
10,2021-03-30,1,0
10,2021-03-30,0,0
8,2021-03-30,3,1
8,2021-03-30,1,0
13,2021-03-29,0,18
13,2021-03-29,0,11
13,2021-03-29,1,0
13,2021-03-29,0,0
9,2021-03-29,2,0
9,2021-03-29,1,1
12,2021-03-27,4,1
12,2021-03-27,5,1
15,2021-03-26,4,0
13,2021-03-26,1,0
13,2021-03-26,0,0
21,2021-03-25,0,5
15,2021-03-25,0,5
14,2021-03-25,0,0
14,2021-03-25,0,0
12,2021-03-25,2,1
12,2021-03-25,5,3
16,2021-03-24,2,1
16,2021-03-24,1,0
9,2021-03-24,1,0
17,2021-03-23,4,0
14,2021-03-23,0,3
14,2021-03-23,0,7
9,2021-03-23,0,4
8,2021-03-23,0,0
8,2021-03-23,1,0
16,2021-03-22,3,2
14,2021-03-22,7,0
14,2021-03-22,4,2
11,2021-03-22,0,5
8,2021-03-22,0,4
11,2021-04-05,0,0
11,2021-04-05,0,0
8,2021-04-01,0,1
16,2021-03-31,4,1
16,2021-03-31,0,0
11,2021-03-31,2,2
11,2021-03-31,1,0
8,2021-03-31,2,0
8,2021-03-31,1,1
11,2021-04-21,1,0
15,2021-04-20,0,0
15,2021-04-20,1,0
12,2021-04-20,0,3
11,2021-04-20,1,0
11,2021-04-19,1,0
11,2021-04-19,1,0
10,2021-04-19,0,5
8,2021-04-19,7,0
11,2021-04-16,2,0
11,2021-04-16,2,1
8,2021-04-16,4,0
10,2021-04-15,3,1
10,2021-04-15,3,0
10,2021-04-15,0,1
8,2021-04-15,1,0
11,2021-04-14,1,0
10,2021-04-14,1,1
8,2021-04-14,6,2
13,2021-04-13,0,2
12,2021-04-13,7,0
12,2021-04-13,4,0
8,2021-04-13,3,0
8,2021-04-13,3,0
11,2021-04-12,5,1
15,2021-04-09,3,0
15,2021-04-09,3,0
12,2021-04-09,4,1
12,2021-04-09,2,0
10,2021-04-09,0,2
10,2021-04-09,2,1
14,2021-04-08,5,1
13,2021-04-08,0,2
13,2021-04-08,0,1
12,2021-04-08,4,0
13,2021-04-07,8,4
13,2021-04-07,0,3
13,2021-04-07,0,2
12,2021-04-07,5,2
12,2021-04-07,3,2
17,2021-04-06,4,0
16,2021-04-06,2,1
15,2021-04-06,1,0
15,2021-04-06,3,0
9,2021-04-06,3,0
8,2021-05-03,0,0
8,2021-05-03,0,0
11,2021-04-30,3,0
8,2021-04-30,2,0
15,2021-04-29,4,0
15,2021-04-29,2,0
11,2021-04-29,4,2
11,2021-04-29,2,0
11,2021-04-28,0,9
11,2021-04-28,6,0
9,2021-04-28,5,1
15,2021-04-27,2,0
15,2021-04-27,3,1
11,2021-04-27,0,1
11,2021-04-27,0,1
11,2021-04-27,1,0
8,2021-04-27,5,0
8,2021-04-27,3,0
15,2021-04-26,4,0
11,2021-04-26,1,0
15,2021-04-23,4,1
11,2021-04-23,4,1
11,2021-04-23,6,1
8,2021-04-23,4,1
6,2021-04-23,0,2
13,2021-04-22,4,0
11,2021-04-22,7,2
9,2021-04-22,0,4
9,2021-04-22,0,2
8,2021-04-22,2,0
7,2021-04-22,0,1
14,2021-05-13,7,3
11,2021-05-13,5,2
11,2021-05-13,3,0
9,2021-05-13,0,4
8,2021-05-13,1,0
15,2021-05-12,0,0
14,2021-05-12,3,1
14,2021-05-12,0,6
10,2021-05-12,0,1
10,2021-05-12,0,2
10,2021-05-12,0,2
10,2021-05-12,0,2
10,2021-05-12,0,2
9,2021-05-12,0,15
8,2021-05-12,3,1
14,2021-05-11,11,3
11,2021-05-11,6,1
9,2021-05-11,4,0
9,2021-05-11,4,1
9,2021-05-11,7,1
9,2021-05-11,0,5
9,2021-05-11,0,19
9,2021-05-11,0,4
9,2021-05-11,0,4
9,2021-05-11,0,4
9,2021-05-11,0,0
15,2021-05-10,1,0
11,2021-05-10,6,0
9,2021-05-10,0,5
11,2021-05-09,1,0
11,2021-05-09,7,0
12,2021-05-08,0,9
12,2021-05-08,0,13
12,2021-05-08,0,2
12,2021-05-08,0,15
12,2021-05-08,0,1
12,2021-05-08,0,10
12,2021-05-08,0,4
12,2021-05-08,0,3
12,2021-05-08,0,5
12,2021-05-08,0,9
12,2021-05-08,0,2
12,2021-05-08,0,1
12,2021-05-08,0,1
12,2021-05-08,0,1
12,2021-05-08,0,13
12,2021-05-08,0,3
12,2021-05-08,0,2
12,2021-05-08,0,5
12,2021-05-08,0,9
12,2021-05-08,0,3
12,2021-05-08,0,7
12,2021-05-08,0,30
16,2021-05-07,9,2
15,2021-05-07,1,1
11,2021-05-07,5,0
10,2021-05-07,0,5
7,2021-05-07,0,1
7,2021-05-07,0,1
15,2021-05-06,11,2
14,2021-05-06,0,15
11,2021-05-06,2,1
8,2021-05-06,1,0
15,2021-05-05,1,0
12,2021-05-05,11,1
11,2021-05-04,5,2
8,2021-05-04,8,6
15,2021-05-03,2,0
16,2021-05-24,0,0
16,2021-05-24,1,0
15,2021-05-24,3,0
11,2021-05-24,0,2
12,2021-05-23,5,1
12,2021-05-22,5,0
15,2021-05-21,2,1
14,2021-05-21,4,0
8,2021-05-21,4,0
14,2021-05-20,3,0
12,2021-05-20,6,1
11,2021-05-20,0,2
11,2021-05-20,3,3
11,2021-05-20,0,8
9,2021-05-20,3,0
9,2021-05-20,1,0
15,2021-05-19,2,0
12,2021-05-19,6,0
9,2021-05-19,1,0
17,2021-05-18,0,10
17,2021-05-18,2,0
17,2021-05-18,4,0
14,2021-05-18,2,0
12,2021-05-18,6,1
17,2021-05-17,23,5
15,2021-05-17,3,0
13,2021-05-17,0,9
13,2021-05-17,0,1
13,2021-05-17,0,1
12,2021-05-16,7,1
12,2021-05-15,6,2
17,2021-05-14,7,2
15,2021-05-14,6,1
13,2021-05-14,5,2
11,2021-05-14,3,0
10,2021-05-14,10,2
8,2021-05-14,1,0
8,2021-05-14,2,0
8,2021-06-04,0,0
12,2021-06-03,0,0
12,2021-06-03,0,5
12,2021-06-03,0,0
12,2021-06-03,0,4
9,2021-06-03,0,6
8,2021-06-03,0,0
8,2021-06-03,0,0
8,2021-06-02,4,0
17,2021-06-01,0,5
17,2021-06-01,2,0
15,2021-06-01,0,0
8,2021-06-01,2,0
8,2021-06-01,3,2
7,2021-06-01,0,11
13,2021-05-31,2,0
10,2021-05-31,3,2
8,2021-05-31,4,0
22,2021-05-28,4,2
16,2021-05-28,1,0
12,2021-05-28,1,0
14,2021-05-27,10,1
13,2021-05-27,3,0
12,2021-05-27,4,2
12,2021-05-27,1,0
12,2021-05-27,1,0
8,2021-05-27,1,0
14,2021-05-26,11,3
12,2021-05-26,6,1
8,2021-05-26,4,0
15,2021-05-25,3,0
15,2021-05-25,2,0
11,2021-05-25,1,0
9,2021-05-25,0,4
9,2021-05-25,0,1
8,2021-05-25,2,0
10,2021-06-14,0,1
7,2021-06-14,0,3
12,2021-06-11,5,1
12,2021-06-11,5,0
11,2021-06-11,2,0
11,2021-06-11,1,0
14,2021-06-10,0,0
13,2021-06-10,7,2
12,2021-06-10,2,1
12,2021-06-10,2,1
11,2021-06-10,3,1
10,2021-06-10,1,0
10,2021-06-10,1,0
13,2021-06-09,1,2
12,2021-06-09,1,0
11,2021-06-09,1,1
10,2021-06-09,1,0
17,2021-06-08,0,6
14,2021-06-08,3,0
12,2021-06-08,5,1
11,2021-06-08,6,1
11,2021-06-08,3,0
11,2021-06-08,4,0
7,2021-06-08,0,1
12,2021-06-07,2,0
10,2021-06-07,3,1
10,2021-06-07,2,0
9,2021-06-07,1,0
9,2021-06-07,1,0
8,2021-06-07,2,0
8,2021-06-07,2,2
11,2021-06-05,0,0
11,2021-06-05,0,0
9,2021-06-05,1,0
15,2021-06-04,2,0
11,2021-06-04,3,0
11,2021-06-04,1,0
11,2021-06-22,1,0
11,2021-06-22,1,0
8,2021-06-22,0,2
8,2021-06-22,0,4
8,2021-06-22,0,0
14,2021-06-21,1,0
14,2021-06-21,2,0
13,2021-06-21,2,0
12,2021-06-21,0,1
11,2021-06-21,2,0
10,2021-06-21,3,0
10,2021-06-21,2,0
15,2021-06-18,3,0
10,2021-06-18,1,0
10,2021-06-18,0,0
10,2021-06-18,1,0
8,2021-06-18,1,0
8,2021-06-18,2,0
14,2021-06-17,0,3
13,2021-06-17,0,1
13,2021-06-17,2,0
12,2021-06-17,3,1
12,2021-06-17,7,3
11,2021-06-17,2,0
10,2021-06-17,1,1
10,2021-06-17,1,1
9,2021-06-17,0,6
9,2021-06-17,0,2
12,2021-06-16,0,6
12,2021-06-16,0,0
12,2021-06-16,1,1
11,2021-06-16,0,5
11,2021-06-16,0,2
11,2021-06-16,0,8
11,2021-06-16,0,0
11,2021-06-16,0,0
15,2021-06-15,0,2
11,2021-06-15,2,0
11,2021-06-15,3,0
10,2021-06-15,2,1
8,2021-06-15,5,0
14,2021-06-14,3,0
13,2021-06-14,3,1
13,2021-06-14,2,0
11,2021-06-14,2,0
11,2021-06-14,2,0
8,2021-06-28,0,0
12,2021-06-25,1,0
11,2021-06-25,1,0
11,2021-06-25,3,0
9,2021-06-25,5,1
8,2021-06-25,0,3
11,2021-06-24,1,0
11,2021-06-24,1,1
10,2021-06-24,5,1
8,2021-06-24,4,0
14,2021-06-23,0,2
11,2021-06-23,2,0
11,2021-06-23,1,0
10,2021-06-23,0,0
9,2021-06-23,1,0
8,2021-06-23,3,1
15,2021-06-22,1,0
15,2021-06-22,3,0
14,2021-06-22,0,2
12,2021-06-22,3,1
11,2021-06-22,0,2
8,2021-07-05,0,0
7,2021-07-05,0,3
22,2021-07-02,1,0
11,2021-07-02,6,1
8,2021-07-02,0,2
8,2021-07-02,2,0
11,2021-07-01,0,3
11,2021-07-01,3,0
10,2021-07-01,2,0
10,2021-07-01,2,0
9,2021-07-01,1,0
11,2021-06-30,0,6
11,2021-06-30,2,0
10,2021-06-30,2,0
8,2021-06-30,3,1
7,2021-06-30,0,1
14,2021-06-29,9,4
12,2021-06-29,0,6
12,2021-06-29,0,4
11,2021-06-29,3,2
10,2021-06-29,3,0
10,2021-06-29,5,2
8,2021-06-29,0,1
13,2021-06-28,2,0
13,2021-06-28,1,0
10,2021-06-28,3,0
10,2021-06-28,1,0
9,2021-07-05,0,0
10,2021-07-08,0,5
9,2021-07-08,0,4
8,2021-07-08,2,1
14,2021-07-07,0,1
13,2021-07-07,0,0
11,2021-07-07,0,1
10,2021-07-07,3,0
11,2021-07-06,0,0
8,2021-07-06,0,0
14,2021-07-05,0,1
12,2021-07-05,2,0
11,2021-07-09,0,0
11,2021-07-09,1,0
8,2021-07-09,0,0
8,2021-07-09,3,0
13,2021-07-08,2,0
13,2021-07-08,1,0
11,2021-07-09,0,4
11,2021-07-12,0,0
11,2021-07-12,1,0
10,2021-07-12,1,0
11,2021-07-13,0,0
11,2021-07-13,0,0
9,2021-07-13,1,0
13,2021-07-12,1,0
11,2021-07-14,0,0
9,2021-07-14,0,4
8,2021-07-14,3,0
10,2021-07-15,1,0
11,2021-07-16,0,0
11,2021-07-16,0,0
8,2021-07-16,1,0
8,2021-07-16,5,1
12,2021-07-15,2,0
12,2021-07-15,2,0
9,2021-07-20,2,0
14,2021-07-19,2,1
14,2021-07-19,4,1
12,2021-07-19,0,3
12,2021-07-19,0,2
8,2021-07-19,2,0
12,2021-07-20,0,0
12,2021-07-20,0,0
10,2021-07-23,0,1
14,2021-07-22,3,0
14,2021-07-22,0,0
10,2021-07-22,2,0
15,2021-07-21,0,0
13,2021-07-21,1,0
13,2021-07-21,1,0
11,2021-07-23,1,0
11,2021-07-23,2,0
11,2021-07-27,1,0
11,2021-07-27,0,1
9,2021-07-27,1,0
14,2021-07-26,2,0
14,2021-07-26,3,3
11,2021-07-26,1,1
8,2021-07-26,2,0
11,2021-07-28,0,0
11,2021-07-28,1,0
10,2021-07-28,1,0
8,2021-07-28,2,0
13,2021-07-27,3,0
13,2021-07-27,2,0
11,2021-07-29,0,0
10,2021-07-29,1,0
8,2021-07-29,3,0
11,2021-07-30,0,0
11,2021-07-30,0,0
10,2021-07-30,2,0
8,2021-07-30,0,0
8,2021-07-30,1,0
11,2021-08-02,0,0
11,2021-08-02,0,0
10,2021-08-02,1,0
11,2021-08-03,0,0
11,2021-08-03,0,0
9,2021-08-03,2,0
11,2021-08-04,0,1
11,2021-08-04,0,1
8,2021-08-04,2,0
11,2021-08-05,0,0
11,2021-08-05,0,0
8,2021-08-05,1,0
11,2021-08-06,0,0
11,2021-08-06,0,0
8,2021-08-06,0,0
13,2021-08-05,1,0
11,2021-08-23,0,0
11,2021-08-23,0,0
8,2021-08-23,1,0
11,2021-08-24,0,0
11,2021-08-24,0,0
9,2021-08-24,0,0
15,2021-08-23,1,0
11,2021-08-25,0,0
11,2021-08-25,0,0
8,2021-08-25,0,0
7,2021-08-25,0,0
11,2021-08-26,0,0
8,2021-08-26,1,0
15,2021-08-25,1,0
11,2021-08-27,0,0
11,2021-08-27,0,0
8,2021-08-27,1,0
8,2021-08-27,0,0
15,2021-08-26,1,0
11,2021-08-31,0,0
11,2021-08-31,0,0
8,2021-08-31,0,0
14,2021-08-30,1,0
10,2021-08-30,1,0
8,2021-08-30,1,0
11,2021-09-01,0,0
11,2021-09-01,0,0
8,2021-09-01,1,1
11,2021-09-02,0,0
11,2021-09-02,0,0
10,2021-09-02,0,1
8,2021-09-02,2,0
8,2021-09-03,1,0
15,2021-09-03,1,1
14,2021-09-03,0,2
13,2021-09-03,1,0
10,2021-09-08,1,0
10,2021-09-08,0,0
12,2021-09-07,1,0
11,2021-09-07,4,1
11,2021-09-07,2,0
11,2021-09-07,2,0
9,2021-09-07,2,0
8,2021-09-06,4,1
8,2021-09-06,1,1
11,2021-09-09,0,0
8,2021-09-09,1,0
11,2021-09-08,0,0
11,2021-09-10,1,0
9,2021-09-10,1,0
9,2021-09-10,0,1
9,2021-09-10,0,1
8,2021-09-10,2,0
11,2021-09-14,0,1
11,2021-09-14,0,0
9,2021-09-14,0,0
8,2021-09-14,1,0
11,2021-09-13,4,1
10,2021-09-13,2,1
8,2021-09-13,6,1
8,2021-09-15,2,0
13,2021-09-14,3,0
13,2021-09-14,7,0
11,2021-09-16,0,0
11,2021-09-16,0,0
9,2021-09-16,1,0
8,2021-09-16,1,0
8,2021-09-16,1,0
13,2021-09-15,2,0
13,2021-09-15,0,0
11,2021-09-17,0,0
10,2021-09-17,0,1
9,2021-09-17,0,0
8,2021-09-17,0,1
8,2021-09-17,2,1
15,2021-09-17,0,0
13,2021-09-17,1,0
13,2021-09-17,0,0
11,2021-09-20,0,0
9,2021-09-20,0,0
9,2021-09-21,0,0
9,2021-09-21,0,1
8,2021-09-21,1,0
11,2021-09-20,1,0
11,2021-09-22,0,0
11,2021-09-22,0,0
9,2021-09-22,1,0
8,2021-09-22,2,0
8,2021-09-22,2,0
8,2021-09-22,1,0
12,2021-09-21,0,0
11,2021-09-23,0,0
9,2021-09-23,3,0
8,2021-09-23,0,0
8,2021-09-23,3,2
8,2021-09-24,6,3
10,2021-09-27,0,4
11,2021-09-28,1,0
10,2021-09-28,0,0
10,2021-09-28,0,0
9,2021-09-28,1,0
14,2021-09-27,2,1
14,2021-09-27,1,0
12,2021-09-27,2,0
10,2021-09-29,1,0
10,2021-09-29,0,0
9,2021-09-29,0,0
9,2021-09-29,1,0
8,2021-09-29,4,0
11,2021-09-30,1,0
10,2021-09-30,0,0
10,2021-09-30,1,0
9,2021-09-30,0,0
13,2021-09-29,0,0
13,2021-09-29,0,0
10,2021-10-01,1,1
10,2021-10-01,2,1
9,2021-10-01,0,0
9,2021-10-01,0,2
9,2021-10-01,0,2
12,2021-09-30,1,0
12,2021-09-30,3,0
15,2021-10-01,0,5
11,2021-10-01,0,1
8,2021-10-04,2,1
8,2021-10-04,0,0
9,2021-10-05,2,0
8,2021-10-05,2,0
13,2021-10-04,0,8
13,2021-10-04,0,1
13,2021-10-04,0,3
13,2021-10-04,3,0
13,2021-10-04,1,0
11,2021-10-04,0,6
11,2021-10-04,0,1
11,2021-10-06,0,0
11,2021-10-06,0,0
9,2021-10-06,0,0
9,2021-10-06,1,0
8,2021-10-06,3,0
8,2021-10-06,1,0
7,2021-10-06,0,1
7,2021-10-06,0,1
14,2021-10-05,6,3
12,2021-10-05,0,5
11,2021-10-05,0,0
11,2021-10-07,0,1
10,2021-10-07,1,0
10,2021-10-07,0,0
9,2021-10-07,0,0
9,2021-10-07,2,0
17,2021-10-06,2,0
17,2021-10-06,1,0
16,2021-10-06,2,0
16,2021-10-06,1,0
13,2021-10-06,1,0
13,2021-10-06,1,1
12,2021-10-06,5,2
12,2021-10-06,0,0
9,2021-10-08,0,0
8,2021-10-08,1,0
12,2021-10-07,3,0
12,2021-10-07,4,2
12,2021-10-08,3,1
12,2021-10-08,0,7
12,2021-10-08,0,2
11,2021-10-14,0,0
11,2021-10-14,0,0
9,2021-10-14,0,0
9,2021-10-14,0,18
8,2021-10-14,1,0
8,2021-10-14,3,1
13,2021-10-13,0,0
13,2021-10-13,0,0
13,2021-10-13,6,0
12,2021-10-13,0,0
12,2021-10-13,0,0
11,2021-10-13,0,0
9,2021-10-15,0,2
9,2021-10-15,0,5
9,2021-10-15,0,0
8,2021-10-15,1,0
15,2021-10-14,0,0
15,2021-10-14,0,0
12,2021-10-14,7,0
12,2021-10-14,1,0
10,2021-10-18,0,0
10,2021-10-19,2,0
9,2021-10-19,0,0
9,2021-10-19,0,3
8,2021-10-19,1,0
15,2021-10-18,0,0
13,2021-10-18,0,0
11,2021-10-20,0,0
9,2021-10-20,2,0
8,2021-10-20,2,0
11,2021-10-21,0,0
11,2021-10-21,0,0
10,2021-10-21,1,0
9,2021-10-21,0,0
8,2021-10-21,0,0
10,2021-10-22,0,0
9,2021-10-22,0,0
9,2021-10-22,0,0
8,2021-10-22,2,0
13,2021-10-21,1,0
19,2021-10-22,0,7
11,2021-10-25,0,3
10,2021-10-25,0,7
10,2021-10-25,0,5
9,2021-10-25,0,2
8,2021-10-25,0,0
8,2021-10-25,1,0
9,2021-10-26,0,0
9,2021-10-26,1,1
8,2021-10-26,1,0
14,2021-10-25,1,0
14,2021-10-25,1,0
11,2021-10-25,6,2
9,2021-10-27,0,0
9,2021-10-27,0,0
8,2021-10-27,1,0
13,2021-10-26,5,3
11,2021-10-28,0,0
9,2021-10-28,0,0
8,2021-10-28,1,0
12,2021-10-27,2,0
12,2021-10-27,2,0
9,2021-10-29,1,0
8,2021-10-29,2,0
14,2021-10-28,4,0
9,2021-11-01,0,0
10,2021-11-03,0,0
9,2021-11-03,3,1
10,2021-11-02,0,4
10,2021-11-02,0,4
10,2021-11-02,0,8
9,2021-11-02,1,0
10,2021-11-04,0,0
9,2021-11-04,1,0
10,2021-11-05,1,1
9,2021-11-05,1,0
16,2021-11-04,1,0
16,2021-11-04,2,0
13,2021-11-05,0,0
10,2021-11-09,0,0
9,2021-11-09,2,1
14,2021-11-08,1,0
12,2021-11-08,2,0
10,2021-11-08,3,0
7,2021-11-08,0,3
7,2021-11-08,0,11
10,2021-11-10,0,0
9,2021-11-10,1,0
15,2021-11-09,2,0
13,2021-11-09,0,1
12,2021-11-09,0,0
11,2021-11-11,0,1
10,2021-11-11,0,0
9,2021-11-11,1,0
16,2021-11-10,0,5
16,2021-11-10,2,0
12,2021-11-10,0,2
12,2021-11-10,0,1
11,2021-11-10,2,0
10,2021-11-12,2,0
9,2021-11-12,2,0
15,2021-11-11,0,4
12,2021-11-11,0,0
12,2021-11-11,0,0
15,2021-11-12,0,0
12,2021-11-12,1,0
12,2021-11-12,0,0
10,2021-11-15,0,0
9,2021-11-15,0,0
10,2021-11-16,0,0
13,2021-11-15,0,5
13,2021-11-15,0,18
12,2021-11-15,1,0
12,2021-11-15,4,1
9,2021-11-17,3,0
17,2021-11-16,2,0
15,2021-11-16,0,0
15,2021-11-16,0,0
14,2021-11-16,0,0
14,2021-11-16,0,0
12,2021-11-16,0,0
12,2021-11-16,4,0
10,2021-11-18,2,0
9,2021-11-18,3,0
12,2021-11-17,1,0
12,2021-11-17,1,0
10,2021-11-19,0,0
9,2021-11-19,1,0
9,2021-11-19,1,0
14,2021-11-18,1,0
12,2021-11-18,0,1
12,2021-11-18,0,0
16,2021-11-19,2,0
12,2021-11-19,1,0
12,2021-11-19,1,0
10,2021-11-22,0,0
9,2021-11-22,1,0
10,2021-11-23,1,0
12,2021-11-22,2,0
12,2021-11-22,2,0
9,2021-11-24,1,0
19,2021-11-23,0,3
16,2021-11-23,0,0
15,2021-11-23,0,0
14,2021-11-23,0,2
12,2021-11-23,2,0
12,2021-11-23,0,0
10,2021-11-25,0,0
15,2021-11-24,1,0
12,2021-11-24,1,0
12,2021-11-24,0,0
11,2021-11-26,0,0
10,2021-11-26,1,0
9,2021-11-26,1,0
14,2021-11-25,1,0
12,2021-11-25,1,0
12,2021-11-25,1,0
12,2021-11-26,1,0
11,2021-11-30,0,1
11,2021-11-30,0,0
9,2021-11-30,1,0
9,2021-11-30,1,0
8,2021-11-30,1,0
8,2021-11-30,1,0
18,2021-11-29,2,0
18,2021-11-29,1,0
17,2021-11-29,2,0
15,2021-11-29,0,2
15,2021-11-29,4,2
15,2021-11-29,6,5
14,2021-11-29,0,0
14,2021-11-29,0,0
13,2021-11-29,1,0
13,2021-11-29,1,0
12,2021-11-29,1,0
11,2021-11-29,1,0
10,2021-11-29,2,1
9,2021-12-01,4,0
9,2021-12-01,5,1
8,2021-12-01,1,0
8,2021-12-01,2,1
18,2021-11-30,3,1
18,2021-11-30,3,2
17,2021-11-30,1,0
17,2021-11-30,1,0
15,2021-11-30,1,0
14,2021-11-30,2,0
14,2021-11-30,1,0
12,2021-11-30,1,0
9,2021-12-02,1,0
9,2021-12-02,0,0
8,2021-12-02,2,1
8,2021-12-02,4,0
14,2021-12-01,4,0
14,2021-12-01,4,0
11,2021-12-01,3,0
13,2021-12-02,0,0
16,2021-12-03,4,1
15,2021-12-03,0,0
13,2021-12-03,3,0
11,2021-12-03,1,0
10,2021-12-10,3,1
16,2021-12-09,1,0
11,2021-12-09,2,0
15,2021-12-10,1,0
13,2021-12-10,1,0
13,2021-12-10,1,0
9,2021-12-14,0,2
14,2021-12-13,1,0
14,2021-12-13,0,0
12,2021-12-13,4,1
10,2021-12-13,1,0
10,2021-12-15,1,1
9,2021-12-15,2,0
17,2021-12-14,0,3
16,2021-12-14,1,0
13,2021-12-14,0,0
12,2021-12-14,1,0
9,2021-12-16,1,0
12,2021-12-15,1,0
12,2021-12-15,0,0
9,2021-12-17,1,1
21,2021-12-16,0,3
17,2021-12-16,8,7
13,2021-12-16,1,0
12,2021-12-16,0,0
12,2021-12-16,1,1
12,2021-12-17,1,0
10,2021-12-21,0,0
9,2021-12-21,1,0
14,2021-12-20,3,0
13,2021-12-20,0,0
12,2021-12-20,0,0
11,2021-12-20,4,1
9,2021-12-20,2,0
8,2021-12-20,0,2
8,2021-12-20,0,2
11,2021-12-22,0,0
10,2021-12-22,0,0
9,2021-12-22,1,1
15,2021-12-21,0,0
13,2021-12-21,1,1
12,2021-12-21,0,1
10,2021-12-23,0,0
9,2021-12-23,0,0
15,2021-12-22,0,0
15,2021-12-22,0,0
12,2021-12-22,1,1
18,2021-12-23,0,0
16,2021-12-23,0,0
12,2021-12-23,1,0
15,2022-01-03,0,2
12,2022-01-10,4,1
12,2022-01-10,0,2
11,2022-01-11,2,0
15,2022-01-12,0,2
16,2022-01-13,2,0
11,2022-01-14,0,1
16,2022-01-17,2,1
9,2022-01-20,1,0
10,2022-01-21,1,0
10,2022-01-24,1,0
9,2022-01-24,1,0
12,2022-01-24,1,0
18,2022-01-25,6,2
17,2022-01-26,0,0
15,2022-01-26,0,0
15,2022-01-26,1,0
13,2022-01-28,0,0
10,2022-01-28,3,1
18,2022-01-27,2,0
15,2022-01-27,3,0
9,2022-02-01,1,0
18,2022-01-31,2,0
12,2022-01-31,3,0
12,2022-01-31,3,0
12,2022-01-31,0,2
9,2022-01-31,2,0
11,2022-02-02,0,1
9,2022-02-02,0,0
19,2022-02-01,1,0
16,2022-02-01,0,0
13,2022-02-01,0,13
9,2022-02-03,1,0
19,2022-02-02,0,0
11,2022-02-02,2,0
11,2022-02-02,0,0
9,2022-02-04,3,0
17,2022-02-03,1,0
12,2022-02-03,0,3
17,2022-02-04,1,0
13,2022-02-04,6,2
9,2022-02-07,3,0
8,2022-02-07,0,1
11,2022-02-08,0,0
9,2022-02-08,0,1
9,2022-02-08,0,1
9,2022-02-08,2,0
15,2022-02-07,0,1
15,2022-02-07,0,1
14,2022-02-07,0,2
9,2022-02-09,1,0
12,2022-02-08,1,0
11,2022-02-10,0,1
9,2022-02-10,1,0
19,2022-02-09,1,0
18,2022-02-09,1,0
16,2022-02-09,8,4
14,2022-02-09,3,1
11,2022-02-09,0,6
13,2022-02-11,0,0
11,2022-02-11,4,2
