"source","destinations","mention","quote","reply","weight","DateUpdate"
"Regmurcialimpia","somoscidec",4,0,0,4,2021-12-21
"RevistaRETEMA","Cicloplast_com",4,0,0,4,2021-12-21
"SofiaRTD","aimplas",4,0,0,4,2021-12-21
"SOMM_alliance","ICTA_UAB",2,2,0,4,2021-12-21
"sost_cdti","aimplas",2,2,0,4,2021-12-21
"TeximInfo","ainiatecnologia",4,0,0,4,2021-12-21
"UPLIFT_EU","preserve_h2020",4,0,0,4,2021-12-21
"Vastuullisuus","aimplas",4,0,0,4,2021-12-21
"Vastuullisuus","Vastuullisuus",4,0,0,4,2021-12-21
"Vertidos_Cero","FBiodiversidad",4,0,0,4,2021-12-21
"Vesismin","aimplas",2,2,0,4,2021-12-21
"vincenzo_gente","cinea_eu",3,0,1,4,2021-12-21
"WaystupH2020","tuc_chania",4,0,0,4,2021-12-21
"3duardoFG","ter4bithi4",1,1,1,3,2021-12-21
"AbelardoDuran","aimplas",2,0,1,3,2021-12-21
"ADCV_com","Redit_es",2,0,1,3,2021-12-21
"aec_es","AECA_ITV",3,0,0,3,2021-12-21
"aec_es","AEI_Rioja_Auto",3,0,0,3,2021-12-21
"aec_es","ANAIP_es",3,0,0,3,2021-12-21
"aec_es","AutomotiveCie",3,0,0,3,2021-12-21
"aec_es","CAARAUTOARAGON",3,0,0,3,2021-12-21
"aec_es","cluster_facyl",3,0,0,3,2021-12-21
"aec_es","EurofirmsGroup",3,0,0,3,2021-12-21
"aec_es","Fundacion_FUNME",3,0,0,3,2021-12-21
"aec_es","gestamp_es",3,0,0,3,2021-12-21
"aec_es","MBenzEspana",3,0,0,3,2021-12-21
"aec_es","sernauto",3,0,0,3,2021-12-21
"aec_es","TessiGroupe_es",3,0,0,3,2021-12-21
"aec_es","TRIGO_TQN",3,0,0,3,2021-12-21
"AEMAC_","aimenct",3,0,0,3,2021-12-21
"AEMAC_","Applynano",3,0,0,3,2021-12-21
"AEMAC_","CIDETEC_",3,0,0,3,2021-12-21
"AEMAC_","cimne",3,0,0,3,2021-12-21
"AEMAC_","Equiplast",3,0,0,3,2021-12-21
"AEMAC_","FagorAutomation",3,0,0,3,2021-12-21
"AEMAC_","GAIKER_BRTA",3,0,0,3,2021-12-21
"AEMAC_","HexcelCorp",3,0,0,3,2021-12-21
"AEMAC_","ictp_promocion",3,0,0,3,2021-12-21
"AEMAC_","IKERLANofficial",3,0,0,3,2021-12-21
"AEMAC_","Titania_aero",3,0,0,3,2021-12-21
"AEMAC_","ZiurComposites",3,0,0,3,2021-12-21
"AgoraScience","tecnalia",3,0,0,3,2021-12-21
"agrochemie","UPLIFT_EU",3,0,0,3,2021-12-21
"ai_eic","accio_cat",3,0,0,3,2021-12-21
"ai_eic","aimplas",3,0,0,3,2021-12-21
"ai_eic","biocat_cat",3,0,0,3,2021-12-21
"ai_eic","CDTIoficial",3,0,0,3,2021-12-21
"ai_eic","eencat",3,0,0,3,2021-12-21
"ai_eic","Eurecat_news",3,0,0,3,2021-12-21
"ai_eic","horizonexperts",3,0,0,3,2021-12-21
"ai_eic","IreneLarroy",3,0,0,3,2021-12-21
"ai_eic","itene",3,0,0,3,2021-12-21
"ai_eic","JCGarcia_CDTI",3,0,0,3,2021-12-21
"ai_eic","jordipietx",3,0,0,3,2021-12-21
"ai_eic","RosaAriasAlv",3,0,0,3,2021-12-21
"ai_eic","scibus",3,0,0,3,2021-12-21
"ai_eic","SorosGabinete",3,0,0,3,2021-12-21
"ai_eic","talk2much12",3,0,0,3,2021-12-21
"aimplas","InescopTech",3,0,0,3,2021-12-21
"ainiatecnologia","Nestle_es",3,0,0,3,2021-12-21
"ainiatecnologia","Tecnifood",3,0,0,3,2021-12-21
"ait_research","BioICEP_H2020",3,0,0,3,2021-12-21
"ait_research","SergioFCeballos",2,1,0,3,2021-12-21
"Alvaro_Eslu","GVAivace",3,0,0,3,2021-12-21
"ANAIP_es","BASF_ES",3,0,0,3,2021-12-21
"ANAIP_es","Repsol",3,0,0,3,2021-12-21
"anape_eps","Cicloplast_com",3,0,0,3,2021-12-21
"AperitivoSnacks","aimplas",3,0,0,3,2021-12-21
"ArviInnovapesca","OceanetsProject",2,1,0,3,2021-12-21
"ASECAM1","aimplas",2,1,0,3,2021-12-21
"AsocEyC","aimplas",3,0,0,3,2021-12-21
"AutPortValencia","aimplas",3,0,0,3,2021-12-21
"Avia_automocion","aimplas",3,0,0,3,2021-12-21
"Baliht_EU","aimplas",3,0,0,3,2021-12-21
"BeonNAT_H2020","BBI2020",3,0,0,3,2021-12-21
"BeonNAT_H2020","BeonNAT_H2020",0,0,3,3,2021-12-21
"BeonNAT_H2020","USVro",3,0,0,3,2021-12-21
"BIOnTop_Project","aimplas",3,0,0,3,2021-12-21
"BIOnTop_Project","BIOnTop_Project",3,0,0,3,2021-12-21
"BIOVAL_es","ainiatecnologia",3,0,0,3,2021-12-21
"BIOVAL_es","CDTIoficial",3,0,0,3,2021-12-21
"BIOVAL_es","InescopTech",3,0,0,3,2021-12-21
"Cajamar","aimplas",3,0,0,3,2021-12-21
"cdcampo1","Redit_es",2,0,1,3,2021-12-21
"ceeivalencia","ceei",3,0,0,3,2021-12-21
"Club_Excelencia","aimplas",3,0,0,3,2021-12-21
"ClusterFPrint","fenin_es",3,0,0,3,2021-12-21
"ClusterFPrint","NanomedSpain",3,0,0,3,2021-12-21
"CNTA_CIT","aimplas",3,0,0,3,2021-12-21
"COGITIValencia","aimplas",3,0,0,3,2021-12-21
"ColegioSalliver","Club_Excelencia",2,0,1,3,2021-12-21
"ColegioSalliver","GrupoSorollaEdu",2,0,1,3,2021-12-21
"compromisoclima","aimplas",2,0,1,3,2021-12-21
"CTplasUy","CTplasUy",2,1,0,3,2021-12-21
"ECAndalucia","aimplas",3,0,0,3,2021-12-21
"emprenemjunts","ainiatecnologia",3,0,0,3,2021-12-21
"Equiplast","FIDAMC_",3,0,0,3,2021-12-21
"Equiplast","harvestoreEU",3,0,0,3,2021-12-21
"Equiplast","ICIQchem",3,0,0,3,2021-12-21
"Equiplast","la_UPC",3,0,0,3,2021-12-21
"Equiplast","linknovate",3,0,0,3,2021-12-21
"Equiplast","RECOTRANS_H2020",3,0,0,3,2021-12-21
"escamilla50","JoseVilar3",3,0,0,3,2021-12-21
"escamilla50","RebecaOntinyent",3,0,0,3,2021-12-21
"escamilla50","Redit_es",3,0,0,3,2021-12-21
"escamilla50","Sebastia_Jordi",3,0,0,3,2021-12-21
"EUBioplastics","aimplas",3,0,0,3,2021-12-21
"Eurosurfas","FIDAMC_",3,0,0,3,2021-12-21
"Eurosurfas","harvestoreEU",3,0,0,3,2021-12-21
"Eurosurfas","ICIQchem",3,0,0,3,2021-12-21
"Eurosurfas","la_UPC",3,0,0,3,2021-12-21
"Fedit","InescopTech",3,0,0,3,2021-12-21
"Fedit","ITC_ceramica",3,0,0,3,2021-12-21
"feriaecofira","aimplas",3,0,0,3,2021-12-21
"ffe_es","aimplas",3,0,0,3,2021-12-21
"ffe_es","CIDETEC_",3,0,0,3,2021-12-21
"FlotantProject","aimplas",3,0,0,3,2021-12-21
"FlotantProject","plocan",3,0,0,3,2021-12-21
"FuturEnviro","ACCIONA",3,0,0,3,2021-12-21
"gbelenguer","itenergia",3,0,0,3,2021-12-21
"gbelenguer","Redit_es",3,0,0,3,2021-12-21
"GoHubTech","aimplas",3,0,0,3,2021-12-21
"Grupo_Soledad","istobal_es",2,0,1,3,2021-12-21
"GVAavi","Benihort",3,0,0,3,2021-12-21
"GVAavi","Betelgeux_es",3,0,0,3,2021-12-21
"GVAavi","IBMCP",3,0,0,3,2021-12-21
"GVAavi","ITC_Packaging",3,0,0,3,2021-12-21
"GVAavi","ITQ_UPVCSIC",3,0,0,3,2021-12-21
"GVAavi","UPV",3,0,0,3,2021-12-21
"GVAavi","UV_EG",3,0,0,3,2021-12-21
"GVAeconomia","aimplas",3,0,0,3,2021-12-21
"GVAivace","AIDIMME",3,0,0,3,2021-12-21
"HABRILAN","AdvanFactories",2,0,1,3,2021-12-21
"HABRILAN","FIDAMC_",3,0,0,3,2021-12-21
"HABRILAN","OC_Composites",2,0,1,3,2021-12-21
"HABRILAN","Redit_es",3,0,0,3,2021-12-21
"IBIAE","aimplas",3,0,0,3,2021-12-21
"ibv_org","HGUVALENCIA",3,0,0,3,2021-12-21
"ibv_org","ibv_org",3,0,0,3,2021-12-21
"ibv_org","IRTIC_UV",3,0,0,3,2021-12-21
"IDG_tv","UNESID",2,0,1,3,2021-12-21
"iiama_upv","aimplas",3,0,0,3,2021-12-21
"iiama_upv","GlobalOmnium",3,0,0,3,2021-12-21
"iiama_upv","Grupo_CALAGUA",3,0,0,3,2021-12-21
"IndustrialesCV","Acelerapyme",3,0,0,3,2021-12-21
"IndustrialesCV","redpuntoes",3,0,0,3,2021-12-21
"industry_arena","AEMAC_",3,0,0,3,2021-12-21
"industry_arena","ENCS_CyberSec",3,0,0,3,2021-12-21
"industry_arena","Eurecat_news",3,0,0,3,2021-12-21
"industry_arena","festo_global",3,0,0,3,2021-12-21
"industry_arena","HispaRob",3,0,0,3,2021-12-21
"industry_arena","HP",3,0,0,3,2021-12-21
"industry_arena","IAM3DHUB",3,0,0,3,2021-12-21
"industry_arena","interempresas",3,0,0,3,2021-12-21
"industry_arena","MundoEmpresas",3,0,0,3,2021-12-21
"industry_arena","NAutomatizacion",3,0,0,3,2021-12-21
"industry_arena","SECARTYS",3,0,0,3,2021-12-21
"innotransfer","aimplas",3,0,0,3,2021-12-21
"innotransfer","espaitec",3,0,0,3,2021-12-21
"int_automocio","aimplas",3,0,0,3,2021-12-21
"istobal_es","BancoSabadell",3,0,0,3,2021-12-21
"istobal_es","Grupo_Soledad",3,0,0,3,2021-12-21
"istobal_es","levante_emv",3,0,0,3,2021-12-21
"istobal_es","sabadellprensa",1,1,1,3,2021-12-21
"ItalyFoodTrade","ecoefishent",2,0,1,3,2021-12-21
"ITC_ceramica","AIJU_Tecnologi",3,0,0,3,2021-12-21
"ITC_ceramica","aitex_es",3,0,0,3,2021-12-21
"ITC_ceramica","ibv_org",3,0,0,3,2021-12-21
"ITC_ceramica","InescopTech",3,0,0,3,2021-12-21
"ITC_ceramica","itene",3,0,0,3,2021-12-21
"ITC_ceramica","itenergia",3,0,0,3,2021-12-21
"izarotech","ANARPLA",3,0,0,3,2021-12-21
"izarotech","Cicloplast_com",3,0,0,3,2021-12-21
"izarotech","GVAivace",3,0,0,3,2021-12-21
"jealvarez","aimplas",3,0,0,3,2021-12-21
"JECComposites","aimplas",3,0,0,3,2021-12-21
"MartaEGMosquera","lualnu10",2,1,0,3,2021-12-21
"Mateprincs","Mateprincs",1,0,2,3,2021-12-21
"materplat","ffe_es",2,0,1,3,2021-12-21
"maytedomingo_","ibv_org",3,0,0,3,2021-12-21
"maytedomingo_","ITC_ceramica",3,0,0,3,2021-12-21
"maytedomingo_","itene",3,0,0,3,2021-12-21
"maytedomingo_","valenciaplaza",3,0,0,3,2021-12-21
"MetalMadridEs","aimplas",3,0,0,3,2021-12-21
"Monviciano","aimplas",3,0,0,3,2021-12-21
"Mundoplast","ainiatecnologia",3,0,0,3,2021-12-21
"NagrifoodClust","aimplas",3,0,0,3,2021-12-21
"NagrifoodClust","itene",3,0,0,3,2021-12-21
"NagrifoodClust","unav",3,0,0,3,2021-12-21
"NagrifoodClust","UNavarra",3,0,0,3,2021-12-21
"NagrifoodClust","Zabala_IC",3,0,0,3,2021-12-21
"NontoxProject","NontoxProject",2,0,1,3,2021-12-21
"OceanetsProject","ArviInnovapesca",3,0,0,3,2021-12-21
"OceanetsProject","ecoalf",3,0,0,3,2021-12-21
"OceanetsProject","EU_MARE",3,0,0,3,2021-12-21
"OceanetsProject","Vertidos_Cero",3,0,0,3,2021-12-21
"Packnet_","Alimarket",3,0,0,3,2021-12-21
"Packnet_","EssentraPackES",3,0,0,3,2021-12-21
"Packnet_","Food4LifeSPAIN",3,0,0,3,2021-12-21
"Packnet_","Sealed_Air",3,0,0,3,2021-12-21
"Packnet_","UABBarcelona",3,0,0,3,2021-12-21
"pharmamarket","IISLaFe",3,0,0,3,2021-12-21
"Plastico_Indl","aimplas",3,0,0,3,2021-12-21
"PlasticsEuropES","BASF_ES",3,0,0,3,2021-12-21
"PlasticsEuropES","Repsol",3,0,0,3,2021-12-21
"PlasticsEuropES","SABIC",3,0,0,3,2021-12-21
"poscosecha","ainiatecnologia",3,0,0,3,2021-12-21
"pteco2","pteco2",1,2,0,3,2021-12-21
"recosol_pr","aimplas",3,0,0,3,2021-12-21
"Redit_es","masapa1982",3,0,0,3,2021-12-21
"Redit_es","valenciaplaza",3,0,0,3,2021-12-21
"Regmurcialimpia","AEMArm",3,0,0,3,2021-12-21
"REMADYL_EU","EU_EASME",2,0,1,3,2021-12-21
"revistaide","Cicloplast_com",3,0,0,3,2021-12-21
"revistaimcb","aimplas",2,0,1,3,2021-12-21
"RevistaMercados","ainiatecnologia",3,0,0,3,2021-12-21
"RevistaOlimerca","aimplas",2,0,1,3,2021-12-21
"sabadellprensa","aimplas",3,0,0,3,2021-12-21
"sabadellprensa","BancoSabadell",3,0,0,3,2021-12-21
"sabadellprensa","Grupo_Soledad",3,0,0,3,2021-12-21
"sabadellprensa","istobal_es",3,0,0,3,2021-12-21
"sabadellprensa","levante_emv",3,0,0,3,2021-12-21
"SagredoMarco","entidadPTV",3,0,0,3,2021-12-21
"SanchisFederico","aimplas",3,0,0,3,2021-12-21
"SinerxiaPlus","ArviInnovapesca",2,0,1,3,2021-12-21
"somoscidec","PaisajeLimpio",3,0,0,3,2021-12-21
"SusanaPBadal","MAmbienteBP_UJI",2,0,1,3,2021-12-21
"SusChemSpain","PlasticsEuropES",3,0,0,3,2021-12-21
"SustainPlastics","TNO_Research",3,0,0,3,2021-12-21
"Tecnifood","ainiatecnologia",3,0,0,3,2021-12-21
"Tecnifood","AvepAsociacion",3,0,0,3,2021-12-21
"Tecnifood","GVAavi",3,0,0,3,2021-12-21
"ter4bithi4","ANAIP_es",3,0,0,3,2021-12-21
"ter4bithi4","Cicloplast_com",3,0,0,3,2021-12-21
"ter4bithi4","esplasticos",3,0,0,3,2021-12-21
"ter4bithi4","PlasticsEuropES",3,0,0,3,2021-12-21
"veredictas","alzamoragroup",3,0,0,3,2021-12-21
"veredictas","Crisiscreativa",3,0,0,3,2021-12-21
"veredictas","irubistudio",3,0,0,3,2021-12-21
"Vertidos_Cero","ecoalf",3,0,0,3,2021-12-21
"Vertidos_Cero","ECOTOX2",2,0,1,3,2021-12-21
"vincenzo_gente","EU_MARE",3,0,0,3,2021-12-21
"WaystupH2020","BIOCAR_CIEMAT",3,0,0,3,2021-12-21
"WaystupH2020","DraxisEnv",3,0,0,3,2021-12-21
"WaystupH2020","WaystupH2020",3,0,0,3,2021-12-21
"WomenInPlastic","aimplas",3,0,0,3,2021-12-21
"3Recycler","RevistaAlimenta",1,0,1,2,2021-12-21
"4filmLife","aimplas",2,0,0,2,2021-12-21
"4filmLife","CanalUGR",2,0,0,2,2021-12-21
"4filmLife","FCC_MA",2,0,0,2,2021-12-21
"4filmLife","Stadler_Group",2,0,0,2,2021-12-21
"88Harleen","aimplas",1,0,1,2,2021-12-21
"aalbaperez","AIJU_Tecnologi",2,0,0,2,2021-12-21
"aalbaperez","aimplas",2,0,0,2,2021-12-21
"aalbaperez","ainiatecnologia",2,0,0,2,2021-12-21
"aalbaperez","aitex_es",2,0,0,2,2021-12-21
"aalbaperez","ibv_org",2,0,0,2,2021-12-21
"aalbaperez","InescopTech",2,0,0,2,2021-12-21
"aalbaperez","ITC_ceramica",2,0,0,2,2021-12-21
"aalbaperez","itene",2,0,0,2,2021-12-21
"aalbaperez","ITI_TIC",2,0,0,2,2021-12-21
"AbelardoDuran","AbelardoDuran",0,2,0,2,2021-12-21
"acanocoloma","skrollerbelt",1,0,1,2,2021-12-21
"actualidadaero","aimplas",1,0,1,2,2021-12-21
"AdonaiHM","AIDIMME",2,0,0,2,2021-12-21
"AdonaiHM","AIJU_Tecnologi",2,0,0,2,2021-12-21
"AdonaiHM","aimplas",2,0,0,2,2021-12-21
"AdonaiHM","ainiatecnologia",2,0,0,2,2021-12-21
"AdonaiHM","aitex_es",2,0,0,2,2021-12-21
"AdonaiHM","Fedit",2,0,0,2,2021-12-21
"AdonaiHM","InescopTech",2,0,0,2,2021-12-21
"AdonaiHM","itenergia",2,0,0,2,2021-12-21
"AdvanFactories","aimplas",2,0,0,2,2021-12-21
"aec_es","AIN_Navarra",2,0,0,2,2021-12-21
"aec_es","Antolin_Oficial",2,0,0,2,2021-12-21
"aec_es","FCalidad",2,0,0,2,2021-12-21
"aec_es","GanvamOficial",2,0,0,2,2021-12-21
"aec_es","Gonvarri",2,0,0,2,2021-12-21
"aec_es","PolyWorks",2,0,0,2,2021-12-21
"AEMAC_","3Dnatives_ES",2,0,0,2,2021-12-21
"AEMAC_","AEBALL_UPMBALL",2,0,0,2,2021-12-21
"AEMAC_","AerAutomation",2,0,0,2,2021-12-21
"AEMAC_","aiasasociacion",2,0,0,2,2021-12-21
"AEMAC_","CEPplast",2,0,0,2,2021-12-21
"AEMAC_","CIDESIMX",2,0,0,2,2021-12-21
"AEMAC_","ClusterCICAT",2,0,0,2,2021-12-21
"AEMAC_","DANOBATGROUP",2,0,0,2,2021-12-21
"AEMAC_","DanobatSheetMet",2,0,0,2,2021-12-21
"AEMAC_","Eurosurfas",2,0,0,2,2021-12-21
"AEMAC_","GrupoOlmar",2,0,0,2,2021-12-21
"AEMAC_","HispaRob",2,0,0,2,2021-12-21
"AEMAC_","innovallcluster",2,0,0,2,2021-12-21
"AEMAC_","int_aeronautica",1,1,0,2,2021-12-21
"AEMAC_","mincoturgob",2,0,0,2,2021-12-21
"AEMAC_","OceanetsProject",2,0,0,2,2021-12-21
"AEMAC_","RECOTRANS_H2020",1,0,1,2,2021-12-21
"AEMAC_","SECARTYS",2,0,0,2,2021-12-21
"AEMAC_","testia",2,0,0,2,2021-12-21
"AEMAC_","tknika",2,0,0,2,2021-12-21
"AEMAC_","upvehu",2,0,0,2,2021-12-21
"AEMAC_","urjc",2,0,0,2,2021-12-21
"AErasmusproject","eu_tender",2,0,0,2,2021-12-21
"AErasmusproject","NUIGalwayMed",2,0,0,2,2021-12-21
"agapi_comunica","PlatinoEduca",1,0,1,2,2021-12-21
"AgoraScience","ANARPLA",1,0,1,2,2021-12-21
"AgoraScience","Cicloplast_com",2,0,0,2,2021-12-21
"AgoraScience","DaleVida_Plaas",1,1,0,2,2021-12-21
"AgoraScience","Leitat",2,0,0,2,2021-12-21
"agrochemie","acibGmbH",2,0,0,2,2021-12-21
"agrochemie","aimplas",2,0,0,2,2021-12-21
"agrochemie","Bioplastech",2,0,0,2,2021-12-21
"agrochemie","EU_H2020",2,0,0,2,2021-12-21
"agrochemie","fz_juelich",2,0,0,2,2021-12-21
"agrochemie","LeibnizHKI",2,0,0,2,2021-12-21
"agrochemie","RWTH",2,0,0,2,2021-12-21
"agrochemie","SustainableInnE",2,0,0,2,2021-12-21
"agrochemie","TECNARO_GmbH",2,0,0,2,2021-12-21
"agrochemie","ucddublin",2,0,0,2,2021-12-21
"AIJU_Tecnologi","GVAlabora",2,0,0,2,2021-12-21
"AIJU_Tecnologi","manudbto",1,0,1,2,2021-12-21
"AIJU_Tecnologi","RachelRock2",1,0,1,2,2021-12-21
"AIJU_Tecnologi","Redit_es",1,0,1,2,2021-12-21
"aimplas","3Dnatives_ES",2,0,0,2,2021-12-21
"aimplas","aec_es",2,0,0,2,2021-12-21
"aimplas","esplasticos",1,0,1,2,2021-12-21
"aimplas","GVAivace",2,0,0,2,2021-12-21
"aimplas","IndustrialesCV",1,0,1,2,2021-12-21
"aimplas","PackagingEurope",2,0,0,2,2021-12-21
"aimplas","ReportsMarkets",2,0,0,2,2021-12-21
"aimplas","universitatURV",2,0,0,2,2021-12-21
"aimplas","UPV",1,0,1,2,2021-12-21
"aimplas","urjc",2,0,0,2,2021-12-21
"ainiatecnologia","ANAIP_es",2,0,0,2,2021-12-21
"ainiatecnologia","ANARPLA",2,0,0,2,2021-12-21
"ainiatecnologia","iambiente",2,0,0,2,2021-12-21
"AIPIAcongress","3dclickclick",2,0,0,2,2021-12-21
"AIPIAcongress","AbbottGlobal",2,0,0,2,2021-12-21
"AIPIAcongress","Abigail__Dixon",2,0,0,2,2021-12-21
"AIPIAcongress","Accenture",2,0,0,2,2021-12-21
"AIPIAcongress","Advanced_TT",2,0,0,2,2021-12-21
"AIPIAcongress","AgriFoodX",2,0,0,2,2021-12-21
"AIPIAcongress","aimplas",2,0,0,2,2021-12-21
"ait_research","BioengPT",2,0,0,2,2021-12-21
"ait_research","chemengntua",2,0,0,2,2021-12-21
"ait_research","EU_Commission",2,0,0,2,2021-12-21
"ait_research","LimerickIT",2,0,0,2,2021-12-21
"ait_research","MRI_AthloneIT",2,0,0,2,2021-12-21
"ait_research","tcddublin",2,0,0,2,2021-12-21
"ALBAsynchrotron","khaqanshati",1,0,1,2,2021-12-21
"alcaide_mkt","PactoMundial",1,0,1,2,2021-12-21
"Alvaro_Eslu","ainiatecnologia",2,0,0,2,2021-12-21
"Alvaro_Eslu","CDTIoficial",2,0,0,2,2021-12-21
"Alvaro_Eslu","GVAavi",2,0,0,2,2021-12-21
"Alvaro_Eslu","IDAEA_CSIC",2,0,0,2,2021-12-21
"Alvaro_Eslu","ITC_ceramica",1,0,1,2,2021-12-21
"Alvaro_Eslu","mincoturgob",2,0,0,2,2021-12-21
"Alvaro_Eslu","sost_cdti",2,0,0,2,2021-12-21
"Amgarve","aimplas",1,0,1,2,2021-12-21
"anacanoarribas","Benihort",2,0,0,2,2021-12-21
"anacanoarribas","IBMCP",2,0,0,2,2021-12-21
"ANAIP_es","_asobiocom",1,0,1,2,2021-12-21
"ANAIP_es","CEIS_spain",2,0,0,2,2021-12-21
"ANAIP_es","Cicloplast_com",2,0,0,2,2021-12-21
"ANAIP_es","DANOSA_SPAIN",2,0,0,2,2021-12-21
"ANAIP_es","PlasticsEuropES",1,0,1,2,2021-12-21
"ANAIP_es","RecicladosLaRed",2,0,0,2,2021-12-21
"ANAIP_es","SABIC",2,0,0,2,2021-12-21
"anape_eps","esplasticos",1,0,1,2,2021-12-21
"AndreaCasoF","Redit_es",1,0,1,2,2021-12-21
"andresgilnogues","aimplas",2,0,0,2,2021-12-21
"andresgilnogues","AvepAsociacion",2,0,0,2,2021-12-21
"andresgilnogues","Feria_Valencia",2,0,0,2,2021-12-21
"ANIPAC_AC","aimplas",2,0,0,2,2021-12-21
"AnjanaLeon","CentrosCex",1,0,1,2,2021-12-21
"AnsiaDe","aimplas",2,0,0,2,2021-12-21
"AnsiaDe","ANAIP_es",1,0,1,2,2021-12-21
"AnsiaDe","asegre01",1,0,1,2,2021-12-21
"apk_ag","PlasticsEurope",1,1,0,2,2021-12-21
"apuntnoticies","aimplas",2,0,0,2,2021-12-21
"AristosInfo","ai_eic",1,0,1,2,2021-12-21
"Arturolarena","aimplas",2,0,0,2,2021-12-21
"Arturolarena","ainiatecnologia",2,0,0,2,2021-12-21
"Arturolarena","FGlobalNature",2,0,0,2,2021-12-21
"ArviInnovapesca","aimplas",2,0,0,2,2021-12-21
"ArviInnovapesca","ecoalf",2,0,0,2,2021-12-21
"ArviInnovapesca","uvigo",2,0,0,2,2021-12-21
"ArviInnovapesca","Vertidos_Cero",2,0,0,2,2021-12-21
"AseTUB","AseTUB",2,0,0,2,2021-12-21
"Asturicae","MartaEGMosquera",1,0,1,2,2021-12-21
"atmbiopro","UNLOCK_BBI",1,0,1,2,2021-12-21
"automatica_","aimplas",2,0,0,2,2021-12-21
"AVEmpresarios","garcia_saludes",2,0,0,2,2021-12-21
"AVEmpresarios","Redit_es",1,0,1,2,2021-12-21
"Baliht_EU","inea_eu",1,1,0,2,2021-12-21
"bealopezromero","aimplas",2,0,0,2,2021-12-21
"Bel21108685","aimplas",1,0,1,2,2021-12-21
"Benihort","aimplas",2,0,0,2,2021-12-21
"Benihort","IBMCP",2,0,0,2,2021-12-21
"BeonNAT_H2020","ipbraganca",2,0,0,2,2021-12-21
"BIGBANInversion","aimplas",2,0,0,2,2021-12-21
"BIGBANInversion","PCientificoAlic",2,0,0,2,2021-12-21
"Bio_Markets","BioSupPack_BBI",1,0,1,2,2021-12-21
"BIOnTop_Project","EUBioplastics",1,1,0,2,2021-12-21
"bioplasticsmag","aimplas",2,0,0,2,2021-12-21
"BioSenseRS","WaystupH2020",1,1,0,2,2021-12-21
"BiotechAndrew","aimplas",2,0,0,2,2021-12-21
"BIOVAL_es","AIDIMME",2,0,0,2,2021-12-21
"BIOVAL_es","Biopolis_SL",2,0,0,2,2021-12-21
"BIOVAL_es","BIOVAL_es",2,0,0,2,2021-12-21
"BIOVAL_es","DarwinBioprosp",2,0,0,2,2021-12-21
"BIOVAL_es","GVAeconomia",2,0,0,2,2021-12-21
"BIOVAL_es","iata_csic",2,0,0,2,2021-12-21
"BioVale_Cluster","Agrimax_EU",1,0,1,2,2021-12-21
"BlueMedEU","aimplas",2,0,0,2,2021-12-21
"BlueMedEU","azti_brta",2,0,0,2,2021-12-21
"BlueMedEU","BlueMedEU",0,0,2,2,2021-12-21
"BlueMedEU","CiimarUp",2,0,0,2,2021-12-21
"botellas_eco","aimplas",2,0,0,2,2021-12-21
"cabocla2001","Feique_ES",1,0,1,2,2021-12-21
"Cajamar","launioncorp",2,0,0,2,2021-12-21
"carlosgarcia_85","ainiatecnologia",1,1,0,2,2021-12-21
"carlosruizsaenz","aimplas",1,0,1,2,2021-12-21
"cdcampo1","garcia_saludes",2,0,0,2,2021-12-21
"cdcampo1","gbelenguer",2,0,0,2,2021-12-21
"cdcampo1","OceanetsProject",2,0,0,2,2021-12-21
"CdeCarnica","sagrosus",2,0,0,2,2021-12-21
"CdeCarnica","Salvy_FoToLoSaL",1,0,1,2,2021-12-21
"CdeCarnica","vayavacacom",2,0,0,2,2021-12-21
"CDTIoficial","aimplas",2,0,0,2,2021-12-21
"ceeivalencia","AIDIMME",2,0,0,2,2021-12-21
"ceeivalencia","aitex_es",2,0,0,2,2021-12-21
"ceeivalencia","InescopTech",2,0,0,2,2021-12-21
"CEPplast","aimplas",2,0,0,2,2021-12-21
"CEPplast","industry_arena",1,0,1,2,2021-12-21
"CEPplast","veredictas",1,0,1,2,2021-12-21
"CetecCentro","ainiatecnologia",1,1,0,2,2021-12-21
"Cicloplast_com","ANARPLA",2,0,0,2,2021-12-21
"Cicloplast_com","AvepAsociacion",2,0,0,2,2021-12-21
"Cicloplast_com","Cicloplast_com",0,0,2,2,2021-12-21
"Cicloplast_com","esplasticos",0,2,0,2,2021-12-21
"Cicloplast_com","PlasticsEuropES",2,0,0,2,2021-12-21
"cinea_eu","aimplas",2,0,0,2,2021-12-21
"cinea_eu","OceanetsProject",2,0,0,2,2021-12-21
"CircolarMenteNS","aimplas",2,0,0,2,2021-12-21
"ClusterFPrint","Rev_Pressgraph",1,1,0,2,2021-12-21
"COEXPAN_","aimplas",2,0,0,2,2021-12-21
"ColegioSalliver","aimplas",2,0,0,2,2021-12-21
"CompositesSpain","aimplas",2,0,0,2,2021-12-21
"CompositesSpain","CompositesSpain",2,0,0,2,2021-12-21
"CompositesSpain","MetalMadridEs",2,0,0,2,2021-12-21
"CoopsAgroCV","aimplas",2,0,0,2,2021-12-21
"CosmeticLatam","aimplas",2,0,0,2,2021-12-21
"CticCita","Cajamar",1,1,0,2,2021-12-21
"DarwinBioprosp","aimplas",2,0,0,2,2021-12-21
"Daype98","aimplas",2,0,0,2,2021-12-21
"deborahciencia","PilMontana",1,0,1,2,2021-12-21
"DGreenblogger","DGreenblogger",0,0,2,2,2021-12-21
